調査年 コード,調査年,地域 コード,地域,総面積,耕地面積
2002100000,2002年度,33643,岡山県 西粟倉村,5793,160
2002100000,2002年度,33663,岡山県 久米南町,7860,1290
2002100000,2002年度,33666,岡山県 美咲町,23215,2421
2002100000,2002年度,33681,岡山県 吉備中央町,26873,2748
2002100000,2002年度,34100,広島県 広島市,90489,3273
2002100000,2002年度,34101,広島県 広島市 中区,1534,-
2002100000,2002年度,34102,広島県 広島市 東区,3938,-
2002100000,2002年度,34103,広島県 広島市 南区,2607,-
2002100000,2002年度,34104,広島県 広島市 西区,3567,-
2002100000,2002年度,34105,広島県 広島市 安佐南区,11719,-
2002100000,2002年度,34106,広島県 広島市 安佐北区,35335,-
2002100000,2002年度,34107,広島県 広島市 安芸区,9402,-
2002100000,2002年度,34108,広島県 広島市 佐伯区,22387,-
2002100000,2002年度,34202,広島県 呉市,35325,3039
2002100000,2002年度,34203,広島県 竹原市,11830,772
2002100000,2002年度,34204,広島県 三原市,47099,4709
2002100000,2002年度,34205,広島県 尾道市,28485,3609
2002100000,2002年度,34207,広島県 福山市,51802,4542
2002100000,2002年度,34208,広島県 府中市,19571,1122
2002100000,2002年度,34209,広島県 三次市,77862,6197
2002100000,2002年度,34210,広島県 庄原市,124660,7535
2002100000,2002年度,34211,広島県 大竹市,7797,150
2002100000,2002年度,34212,広島県 東広島市,63532,8029
2002100000,2002年度,34213,広島県 廿日市市,48936,921
2002100000,2002年度,34214,広島県 安芸高田市,53774,4481
2002100000,2002年度,34215,広島県 江田島市,10088,902
2002100000,2002年度,34302,広島県 府中町,1045,10
2002100000,2002年度,34304,広島県 海田町,1381,65
2002100000,2002年度,34307,広島県 熊野町,3351,275
2002100000,2002年度,34309,広島県 坂町,1564,40
2002100000,2002年度,34368,広島県 安芸太田町,34225,608
2002100000,2002年度,34369,広島県 北広島町,64586,3862
2002100000,2002年度,34431,広島県 大崎上島町,4324,1053
2002100000,2002年度,34462,広島県 世羅町,27829,3736
2002100000,2002年度,34545,広島県 神石高原町,38181,2466
2002100000,2002年度,35201,山口県 下関市,71583,8113
2002100000,2002年度,35202,山口県 宇部市,28766,2916
2002100000,2002年度,35203,山口県 山口市,102331,9788
2002100000,2002年度,35204,山口県 萩市,69885,4929
2002100000,2002年度,35206,山口県 防府市,18859,2550
2002100000,2002年度,35207,山口県 下松市,8936,531
2002100000,2002年度,35208,山口県 岩国市,87161,3627
2002100000,2002年度,35210,山口県 光市,9194,1016
2002100000,2002年度,35211,山口県 長門市,35789,3535
2002100000,2002年度,35212,山口県 柳井市,13987,1939
2002100000,2002年度,35213,山口県 美祢市,47271,4040
2002100000,2002年度,35215,山口県 周南市,65609,3204
2002100000,2002年度,35216,山口県 山陽小野田市,13290,1491
2002100000,2002年度,35305,山口県 周防大島町,13805,2137
2002100000,2002年度,35321,山口県 和木町,1056,18
2002100000,2002年度,35341,山口県 上関町,3479,117
2002100000,2002年度,35343,山口県 田布施町,5035,898
2002100000,2002年度,35344,山口県 平生町,3440,564
2002100000,2002年度,35502,山口県 阿武町,11607,847
2002100000,2002年度,36201,徳島県 徳島市,19123,3620
2002100000,2002年度,36202,徳島県 鳴門市,13545,2060
2002100000,2002年度,36203,徳島県 小松島市,4511,1700
2002100000,2002年度,36204,徳島県 阿南市,27939,5631
2002100000,2002年度,36205,徳島県 吉野川市,14419,1952
2002100000,2002年度,36206,徳島県 阿波市,19097,4074
2002100000,2002年度,36207,徳島県 美馬市,36738,2375
2002100000,2002年度,36208,徳島県 三好市,72161,1645
2002100000,2002年度,36301,徳島県 勝浦町,6980,887
2002100000,2002年度,36302,徳島県 上勝町,10968,230
2002100000,2002年度,36321,徳島県 佐那河内村,4230,460
2002100000,2002年度,36341,徳島県 石井町,2883,1310
2002100000,2002年度,36342,徳島県 神山町,17331,638
2002100000,2002年度,36368,徳島県 那賀町,69486,864
2002100000,2002年度,36383,徳島県 牟岐町,5657,218
2002100000,2002年度,36387,徳島県 美波町,14085,476
2002100000,2002年度,36388,徳島県 海陽町,32758,847
2002100000,2002年度,36401,徳島県 松茂町,1310,337
2002100000,2002年度,36402,徳島県 北島町,877,260
2002100000,2002年度,36403,徳島県 藍住町,1627,645
2002100000,2002年度,36404,徳島県 板野町,3618,788
2002100000,2002年度,36405,徳島県 上板町,3451,991
2002100000,2002年度,36468,徳島県 つるぎ町,19480,756
2002100000,2002年度,36489,徳島県 東みよし町,12258,912
2002100000,2002年度,37201,香川県 高松市,37505,7161
2002100000,2002年度,37202,香川県 丸亀市,11177,3104
2002100000,2002年度,37203,香川県 坂出市,9245,1660
2002100000,2002年度,37204,香川県 善通寺市,3988,1350
2002100000,2002年度,37205,香川県 観音寺市,11744,2997
2002100000,2002年度,37206,香川県 さぬき市,15884,2710
2002100000,2002年度,37207,香川県 東かがわ市,15320,1685
2002100000,2002年度,37208,香川県 三豊市,22266,5159
2002100000,2002年度,37322,香川県 土庄町,7438,385
2002100000,2002年度,37324,香川県 小豆島町,9560,296
2002100000,2002年度,37341,香川県 三木町,7578,1590
2002100000,2002年度,37364,香川県 直島町,1422,11
2002100000,2002年度,37386,香川県 宇多津町,807,116
2002100000,2002年度,37387,香川県 綾川町,10967,2250
2002100000,2002年度,37403,香川県 琴平町,846,265
2002100000,2002年度,37404,香川県 多度津町,2434,620
2002100000,2002年度,37406,香川県 まんのう町,19417,2416
2002100000,2002年度,38201,愛媛県 松山市,42883,7720
2002100000,2002年度,38202,愛媛県 今治市,41958,6434
2002100000,2002年度,38203,愛媛県 宇和島市,46943,5804
2002100000,2002年度,38204,愛媛県 八幡浜市,13296,3146
2002100000,2002年度,38205,愛媛県 新居浜市,23430,1152
2002100000,2002年度,38206,愛媛県 西条市,50902,6421
2002100000,2002年度,38207,愛媛県 大洲市,43220,4005
2002100000,2002年度,38210,愛媛県 伊予市,19447,2884
2002100000,2002年度,38213,愛媛県 四国中央市,41998,2458
2002100000,2002年度,38214,愛媛県 西予市,51478,5854
2002100000,2002年度,38215,愛媛県 東温市,21145,1577
2002100000,2002年度,38356,愛媛県 上島町,3030,396
2002100000,2002年度,38386,愛媛県 久万高原町,58366,1390
2002100000,2002年度,38401,愛媛県 松前町,2032,928
2002100000,2002年度,38402,愛媛県 砥部町,10157,1100
2002100000,2002年度,38422,愛媛県 内子町,29950,2105
2002100000,2002年度,38442,愛媛県 伊方町,9433,2005
2002100000,2002年度,38484,愛媛県 松野町,9850,604
2002100000,2002年度,38488,愛媛県 鬼北町,24187,1328
2002100000,2002年度,38506,愛媛県 愛南町,23954,1665
2002100000,2002年度,39201,高知県 高知市,30920,2725
2002100000,2002年度,39202,高知県 室戸市,24823,703
2002100000,2002年度,39203,高知県 安芸市,31734,1080
2002100000,2002年度,39204,高知県 南国市,12535,2710
2002100000,2002年度,39205,高知県 土佐市,9159,1600
2002100000,2002年度,39206,高知県 須崎市,13546,887
2002100000,2002年度,39208,高知県 宿毛市,28601,1250
2002100000,2002年度,39209,高知県 土佐清水市,26652,577
2002100000,2002年度,39210,高知県 四万十市,63250,2261
2002100000,2002年度,39211,高知県 香南市,12675,2018
2002100000,2002年度,39212,高知県 香美市,53795,1785
2002100000,2002年度,39301,高知県 東洋町,7409,205
2002100000,2002年度,39302,高知県 奈半利町,2832,164
2002100000,2002年度,39303,高知県 田野町,656,137
2002100000,2002年度,39304,高知県 安田町,5303,289
2002100000,2002年度,39305,高知県 北川村,19618,225
2002100000,2002年度,39306,高知県 馬路村,16552,66
2002100000,2002年度,39307,高知県 芸西村,3963,322
2002100000,2002年度,39341,高知県 本山町,13421,312
2002100000,2002年度,39344,高知県 大豊町,31494,363
2002100000,2002年度,39363,高知県 土佐町,21211,523
2002100000,2002年度,39364,高知県 大川村,9528,58
2002100000,2002年度,39386,高知県 いの町,47071,765
2002100000,2002年度,39387,高知県 仁淀川町,33296,546
2002100000,2002年度,39401,高知県 中土佐町,19319,551
2002100000,2002年度,39402,高知県 佐川町,10121,944
2002100000,2002年度,39403,高知県 越知町,11158,397
2002100000,2002年度,39405,高知県 檮原町,23651,338
2002100000,2002年度,39410,高知県 日高村,4488,317
2002100000,2002年度,39411,高知県 津野町,19822,466
2002100000,2002年度,39412,高知県 四万十町,64206,2659
2002100000,2002年度,39424,高知県 大月町,10304,514
2002100000,2002年度,39427,高知県 三原村,8535,346
2002100000,2002年度,39428,高知県 黒潮町,18838,901
2002100000,2002年度,40100,福岡県 北九州市,48525,2740
2002100000,2002年度,40101,福岡県 北九州市 門司区,7337,-
2002100000,2002年度,40103,福岡県 北九州市 若松区,6712,-
2002100000,2002年度,40105,福岡県 北九州市 戸畑区,1666,-
2002100000,2002年度,40106,福岡県 北九州市 小倉北区,3927,-
2002100000,2002年度,40107,福岡県 北九州市 小倉南区,16943,-
2002100000,2002年度,40108,福岡県 北九州市 八幡東区,3636,-
2002100000,2002年度,40109,福岡県 北九州市 八幡西区,8304,-
2002100000,2002年度,40130,福岡県 福岡市,34003,2310
2002100000,2002年度,40131,福岡県 福岡市 東区,6669,-
2002100000,2002年度,40132,福岡県 福岡市 博多区,3147,-
2002100000,2002年度,40133,福岡県 福岡市 中央区,1516,-
2002100000,2002年度,40134,福岡県 福岡市 南区,3098,-
2002100000,2002年度,40135,福岡県 福岡市 西区,8383,-
2002100000,2002年度,40136,福岡県 福岡市 城南区,1602,-
2002100000,2002年度,40137,福岡県 福岡市 早良区,9588,-
2002100000,2002年度,40202,福岡県 大牟田市,8155,1370
2002100000,2002年度,40203,福岡県 久留米市,22984,9370
2002100000,2002年度,40204,福岡県 直方市,6178,833
2002100000,2002年度,40205,福岡県 飯塚市,21413,2814
2002100000,2002年度,40206,福岡県 田川市,5452,734
2002100000,2002年度,40207,福岡県 柳川市,7690,4320
2002100000,2002年度,40210,福岡県 八女市,48253,8162
2002100000,2002年度,40211,福岡県 筑後市,4185,2230
2002100000,2002年度,40212,福岡県 大川市,3361,1380
2002100000,2002年度,40213,福岡県 行橋市,6983,2300
2002100000,2002年度,40214,福岡県 豊前市,11113,1980
2002100000,2002年度,40215,福岡県 中間市,1598,259
2002100000,2002年度,40216,福岡県 小郡市,4550,2120
2002100000,2002年度,40217,福岡県 筑紫野市,8773,1020
2002100000,2002年度,40218,福岡県 春日市,1415,35
2002100000,2002年度,40219,福岡県 大野城市,2688,79
2002100000,2002年度,40220,福岡県 宗像市,11964,2317
2002100000,2002年度,40221,福岡県 太宰府市,2961,200
2002100000,2002年度,40223,福岡県 古賀市,4211,611
2002100000,2002年度,40224,福岡県 福津市,5271,1340
2002100000,2002年度,40225,福岡県 うきは市,11755,3070
2002100000,2002年度,40226,福岡県 宮若市,13999,1850
2002100000,2002年度,40227,福岡県 嘉麻市,13518,2065
2002100000,2002年度,40228,福岡県 朝倉市,24673,5728
2002100000,2002年度,40229,福岡県 みやま市,10512,4765
2002100000,2002年度,40230,福岡県 糸島市,21611,4625
2002100000,2002年度,40231,福岡県 那珂川市,7499,427
2002100000,2002年度,40341,福岡県 宇美町,3022,133
2002100000,2002年度,40342,福岡県 篠栗町,3890,255
2002100000,2002年度,40343,福岡県 志免町,870,85
2002100000,2002年度,40344,福岡県 須恵町,1633,194
2002100000,2002年度,40345,福岡県 新宮町,1887,276
2002100000,2002年度,40348,福岡県 久山町,3743,261
2002100000,2002年度,40349,福岡県 粕屋町,1412,330
2002100000,2002年度,40381,福岡県 芦屋町,1142,107
2002100000,2002年度,40382,福岡県 水巻町,1103,131
2002100000,2002年度,40383,福岡県 岡垣町,4851,720
2002100000,2002年度,40384,福岡県 遠賀町,2214,732
2002100000,2002年度,40401,福岡県 小竹町,1418,161
2002100000,2002年度,40402,福岡県 鞍手町,3558,870
2002100000,2002年度,40421,福岡県 桂川町,2007,491
2002100000,2002年度,40447,福岡県 筑前町,6718,2600
2002100000,2002年度,40448,福岡県 東峰村,5193,335
2002100000,2002年度,40503,福岡県 大刀洗町,2283,1410
2002100000,2002年度,40522,福岡県 大木町,1843,1040
2002100000,2002年度,40544,福岡県 広川町,3791,981
2002100000,2002年度,40601,福岡県 香春町,4456,515
2002100000,2002年度,40602,福岡県 添田町,13210,601
2002100000,2002年度,40604,福岡県 糸田町,804,167
2002100000,2002年度,40605,福岡県 川崎町,3612,494
2002100000,2002年度,40608,福岡県 大任町,1424,322
2002100000,2002年度,40609,福岡県 赤村,3203,405
2002100000,2002年度,40610,福岡県 福智町,4204,860
2002100000,2002年度,40621,福岡県 苅田町,4644,621
2002100000,2002年度,40625,福岡県 みやこ町,15128,2722
2002100000,2002年度,40642,福岡県 吉富町,568,213
2002100000,2002年度,40646,福岡県 上毛町,6240,1100
2002100000,2002年度,40647,福岡県 築上町,11934,2090
2002100000,2002年度,41201,佐賀県 佐賀市,43142,11337
2002100000,2002年度,41202,佐賀県 唐津市,48714,7565
2002100000,2002年度,41203,佐賀県 鳥栖市,7173,1580
2002100000,2002年度,41204,佐賀県 多久市,9693,1770
2002100000,2002年度,41205,佐賀県 伊万里市,25499,4130
2002100000,2002年度,41206,佐賀県 武雄市,19544,3350
2002100000,2002年度,41207,佐賀県 鹿島市,11208,2650
2002100000,2002年度,41208,佐賀県 小城市,9585,3933
2002100000,2002年度,41209,佐賀県 嬉野市,12651,2460
2002100000,2002年度,41210,佐賀県 神埼市,12501,3355
2002100000,2002年度,41327,佐賀県 吉野ヶ里町,4394,984
2002100000,2002年度,41341,佐賀県 基山町,2214,349
2002100000,2002年度,41345,佐賀県 上峰町,1279,504
2002100000,2002年度,41346,佐賀県 みやき町,5189,2101
2002100000,2002年度,41387,佐賀県 玄海町,3600,991
2002100000,2002年度,41401,佐賀県 有田町,6580,814
2002100000,2002年度,41423,佐賀県 大町町,1146,338
2002100000,2002年度,41424,佐賀県 江北町,2448,1110
2002100000,2002年度,41425,佐賀県 白石町,9946,6010
2002100000,2002年度,41441,佐賀県 太良町,7420,1750
2002100000,2002年度,42201,長崎県 長崎市,40633,2367
2002100000,2002年度,42202,長崎県 佐世保市,42603,5249
2002100000,2002年度,42203,長崎県 島原市,8271,1826
2002100000,2002年度,42204,長崎県 諫早市,31214,6475
2002100000,2002年度,42205,長崎県 大村市,12633,1560
2002100000,2002年度,42207,長崎県 平戸市,23545,3661
2002100000,2002年度,42208,長崎県 松浦市,13009,2352
2002100000,2002年度,42209,長崎県 対馬市,70861,1032
2002100000,2002年度,42210,長崎県 壱岐市,13845,3979
2002100000,2002年度,42211,長崎県 五島市,42053,5343
2002100000,2002年度,42212,長崎県 西海市,24189,2640
2002100000,2002年度,42213,長崎県 雲仙市,20686,5387
2002100000,2002年度,42214,長崎県 南島原市,16981,5476
2002100000,2002年度,42307,長崎県 長与町,2881,630
2002100000,2002年度,42308,長崎県 時津町,2059,259
2002100000,2002年度,42321,長崎県 東彼杵町,7425,1260
2002100000,2002年度,42322,長崎県 川棚町,3724,454
2002100000,2002年度,42323,長崎県 波佐見町,5597,794
2002100000,2002年度,42383,長崎県 小値賀町,2542,564
2002100000,2002年度,42391,長崎県 佐々町,3230,453
2002100000,2002年度,42411,長崎県 新上五島町,21376,380
