調査年 コード,調査年,地域 コード,地域,C3107_耕地面積【ｈａ】
1995100000,1995年度,28585,兵庫県 香美町,1840
1995100000,1995年度,28586,兵庫県 新温泉町,1380
1995100000,1995年度,29201,奈良県 奈良市,3711
1995100000,1995年度,29202,奈良県 大和高田市,496
1995100000,1995年度,29203,奈良県 大和郡山市,1390
1995100000,1995年度,29204,奈良県 天理市,1890
1995100000,1995年度,29205,奈良県 橿原市,1260
1995100000,1995年度,29206,奈良県 桜井市,1380
1995100000,1995年度,29207,奈良県 五條市,3199
1995100000,1995年度,29208,奈良県 御所市,1250
1995100000,1995年度,29209,奈良県 生駒市,534
1995100000,1995年度,29210,奈良県 香芝市,357
1995100000,1995年度,29211,奈良県 葛城市,917
1995100000,1995年度,29212,奈良県 宇陀市,2336
1995100000,1995年度,29322,奈良県 山添村,934
1995100000,1995年度,29342,奈良県 平群町,334
1995100000,1995年度,29343,奈良県 三郷町,58
1995100000,1995年度,29344,奈良県 斑鳩町,341
1995100000,1995年度,29345,奈良県 安堵町,179
1995100000,1995年度,29361,奈良県 川西町,244
1995100000,1995年度,29362,奈良県 三宅町,178
1995100000,1995年度,29363,奈良県 田原本町,1010
1995100000,1995年度,29385,奈良県 曽爾村,170
1995100000,1995年度,29386,奈良県 御杖村,239
1995100000,1995年度,29401,奈良県 高取町,385
1995100000,1995年度,29402,奈良県 明日香村,469
1995100000,1995年度,29424,奈良県 上牧町,108
1995100000,1995年度,29425,奈良県 王寺町,52
1995100000,1995年度,29426,奈良県 広陵町,632
1995100000,1995年度,29427,奈良県 河合町,202
1995100000,1995年度,29441,奈良県 吉野町,305
1995100000,1995年度,29442,奈良県 大淀町,349
1995100000,1995年度,29443,奈良県 下市町,564
1995100000,1995年度,29444,奈良県 黒滝村,43
1995100000,1995年度,29446,奈良県 天川村,58
1995100000,1995年度,29447,奈良県 野迫川村,35
1995100000,1995年度,29449,奈良県 十津川村,157
1995100000,1995年度,29450,奈良県 下北山村,36
1995100000,1995年度,29451,奈良県 上北山村,2
1995100000,1995年度,29452,奈良県 川上村,39
1995100000,1995年度,29453,奈良県 東吉野村,65
1995100000,1995年度,30201,和歌山県 和歌山市,3620
1995100000,1995年度,30202,和歌山県 海南市,2510
1995100000,1995年度,30203,和歌山県 橋本市,1805
1995100000,1995年度,30204,和歌山県 有田市,1560
1995100000,1995年度,30205,和歌山県 御坊市,1080
1995100000,1995年度,30206,和歌山県 田辺市,3747
1995100000,1995年度,30207,和歌山県 新宮市,317
1995100000,1995年度,30208,和歌山県 紀の川市,5913
1995100000,1995年度,30209,和歌山県 岩出市,687
1995100000,1995年度,30304,和歌山県 紀美野町,1143
1995100000,1995年度,30341,和歌山県 かつらぎ町,2396
1995100000,1995年度,30343,和歌山県 九度山町,594
1995100000,1995年度,30344,和歌山県 高野町,216
1995100000,1995年度,30361,和歌山県 湯浅町,615
1995100000,1995年度,30362,和歌山県 広川町,730
1995100000,1995年度,30366,和歌山県 有田川町,3422
1995100000,1995年度,30381,和歌山県 美浜町,224
1995100000,1995年度,30382,和歌山県 日高町,711
1995100000,1995年度,30383,和歌山県 由良町,477
1995100000,1995年度,30390,和歌山県 印南町,1140
1995100000,1995年度,30391,和歌山県 みなべ町,2299
1995100000,1995年度,30392,和歌山県 日高川町,1423
1995100000,1995年度,30401,和歌山県 白浜町,798
1995100000,1995年度,30404,和歌山県 上富田町,688
1995100000,1995年度,30406,和歌山県 すさみ町,266
1995100000,1995年度,30421,和歌山県 那智勝浦町,508
1995100000,1995年度,30422,和歌山県 太地町,14
1995100000,1995年度,30424,和歌山県 古座川町,221
1995100000,1995年度,30427,和歌山県 北山村,26
1995100000,1995年度,30428,和歌山県 串本町,301
1995100000,1995年度,31201,鳥取県 鳥取市,8235
1995100000,1995年度,31202,鳥取県 米子市,3608
1995100000,1995年度,31203,鳥取県 倉吉市,4416
1995100000,1995年度,31204,鳥取県 境港市,491
1995100000,1995年度,31302,鳥取県 岩美町,964
1995100000,1995年度,31325,鳥取県 若桜町,354
1995100000,1995年度,31328,鳥取県 智頭町,578
1995100000,1995年度,31329,鳥取県 八頭町,2096
1995100000,1995年度,31364,鳥取県 三朝町,968
1995100000,1995年度,31370,鳥取県 湯梨浜町,1814
1995100000,1995年度,31371,鳥取県 琴浦町,3090
1995100000,1995年度,31372,鳥取県 北栄町,2435
1995100000,1995年度,31384,鳥取県 日吉津村,188
1995100000,1995年度,31386,鳥取県 大山町,4420
1995100000,1995年度,31389,鳥取県 南部町,1573
1995100000,1995年度,31390,鳥取県 伯耆町,1865
1995100000,1995年度,31401,鳥取県 日南町,1670
1995100000,1995年度,31402,鳥取県 日野町,485
1995100000,1995年度,31403,鳥取県 江府町,837
1995100000,1995年度,32201,島根県 松江市,5764
1995100000,1995年度,32202,島根県 浜田市,2874
1995100000,1995年度,32203,島根県 出雲市,9571
1995100000,1995年度,32204,島根県 益田市,2619
1995100000,1995年度,32205,島根県 大田市,3292
1995100000,1995年度,32206,島根県 安来市,4688
1995100000,1995年度,32207,島根県 江津市,842
1995100000,1995年度,32209,島根県 雲南市,4438
1995100000,1995年度,32343,島根県 奥出雲町,2950
1995100000,1995年度,32386,島根県 飯南町,1305
1995100000,1995年度,32441,島根県 川本町,492
1995100000,1995年度,32448,島根県 美郷町,787
1995100000,1995年度,32449,島根県 邑南町,2121
1995100000,1995年度,32501,島根県 津和野町,999
1995100000,1995年度,32505,島根県 吉賀町,962
1995100000,1995年度,32525,島根県 海士町,233
1995100000,1995年度,32526,島根県 西ノ島町,78
1995100000,1995年度,32527,島根県 知夫村,36
1995100000,1995年度,32528,島根県 隠岐の島町,946
1995100000,1995年度,33100,岡山県 岡山市,15786
1995100000,1995年度,33101,岡山県 岡山市 北区,-
1995100000,1995年度,33102,岡山県 岡山市 中区,-
1995100000,1995年度,33103,岡山県 岡山市 東区,-
1995100000,1995年度,33104,岡山県 岡山市 南区,-
1995100000,1995年度,33202,岡山県 倉敷市,6250
1995100000,1995年度,33203,岡山県 津山市,6779
1995100000,1995年度,33204,岡山県 玉野市,1080
1995100000,1995年度,33205,岡山県 笠岡市,2350
1995100000,1995年度,33207,岡山県 井原市,3011
1995100000,1995年度,33208,岡山県 総社市,3107
1995100000,1995年度,33209,岡山県 高梁市,4475
1995100000,1995年度,33210,岡山県 新見市,4041
1995100000,1995年度,33211,岡山県 備前市,1015
1995100000,1995年度,33212,岡山県 瀬戸内市,2969
1995100000,1995年度,33213,岡山県 赤磐市,2869
1995100000,1995年度,33214,岡山県 真庭市,6547
1995100000,1995年度,33215,岡山県 美作市,3958
1995100000,1995年度,33216,岡山県 浅口市,1076
1995100000,1995年度,33346,岡山県 和気町,1129
1995100000,1995年度,33423,岡山県 早島町,203
1995100000,1995年度,33445,岡山県 里庄町,211
1995100000,1995年度,33461,岡山県 矢掛町,1300
1995100000,1995年度,33586,岡山県 新庄村,224
1995100000,1995年度,33606,岡山県 鏡野町,2311
1995100000,1995年度,33622,岡山県 勝央町,1510
1995100000,1995年度,33623,岡山県 奈義町,994
1995100000,1995年度,33643,岡山県 西粟倉村,178
1995100000,1995年度,33663,岡山県 久米南町,1370
1995100000,1995年度,33666,岡山県 美咲町,2848
1995100000,1995年度,33681,岡山県 吉備中央町,3170
1995100000,1995年度,34100,広島県 広島市,3862
1995100000,1995年度,34101,広島県 広島市 中区,-
1995100000,1995年度,34102,広島県 広島市 東区,-
1995100000,1995年度,34103,広島県 広島市 南区,-
1995100000,1995年度,34104,広島県 広島市 西区,-
1995100000,1995年度,34105,広島県 広島市 安佐南区,-
1995100000,1995年度,34106,広島県 広島市 安佐北区,-
1995100000,1995年度,34107,広島県 広島市 安芸区,-
1995100000,1995年度,34108,広島県 広島市 佐伯区,-
1995100000,1995年度,34202,広島県 呉市,3677
1995100000,1995年度,34203,広島県 竹原市,996
1995100000,1995年度,34204,広島県 三原市,5396
1995100000,1995年度,34205,広島県 尾道市,4897
1995100000,1995年度,34207,広島県 福山市,5144
1995100000,1995年度,34208,広島県 府中市,1251
1995100000,1995年度,34209,広島県 三次市,6608
1995100000,1995年度,34210,広島県 庄原市,8074
1995100000,1995年度,34211,広島県 大竹市,195
1995100000,1995年度,34212,広島県 東広島市,8956
1995100000,1995年度,34213,広島県 廿日市市,1036
1995100000,1995年度,34214,広島県 安芸高田市,4804
1995100000,1995年度,34215,広島県 江田島市,1147
1995100000,1995年度,34302,広島県 府中町,13
1995100000,1995年度,34304,広島県 海田町,69
1995100000,1995年度,34307,広島県 熊野町,308
1995100000,1995年度,34309,広島県 坂町,53
1995100000,1995年度,34368,広島県 安芸太田町,661
1995100000,1995年度,34369,広島県 北広島町,4250
1995100000,1995年度,34431,広島県 大崎上島町,1228
1995100000,1995年度,34462,広島県 世羅町,4020
1995100000,1995年度,34545,広島県 神石高原町,2899
1995100000,1995年度,35201,山口県 下関市,8770
1995100000,1995年度,35202,山口県 宇部市,3318
1995100000,1995年度,35203,山口県 山口市,10407
1995100000,1995年度,35204,山口県 萩市,5397
1995100000,1995年度,35206,山口県 防府市,2770
1995100000,1995年度,35207,山口県 下松市,646
1995100000,1995年度,35208,山口県 岩国市,4265
1995100000,1995年度,35210,山口県 光市,1147
1995100000,1995年度,35211,山口県 長門市,3830
1995100000,1995年度,35212,山口県 柳井市,2197
1995100000,1995年度,35213,山口県 美祢市,4470
1995100000,1995年度,35215,山口県 周南市,3673
1995100000,1995年度,35216,山口県 山陽小野田市,1682
1995100000,1995年度,35305,山口県 周防大島町,2575
1995100000,1995年度,35321,山口県 和木町,20
1995100000,1995年度,35341,山口県 上関町,186
1995100000,1995年度,35343,山口県 田布施町,1020
1995100000,1995年度,35344,山口県 平生町,659
1995100000,1995年度,35502,山口県 阿武町,911
1995100000,1995年度,36201,徳島県 徳島市,3770
1995100000,1995年度,36202,徳島県 鳴門市,2240
1995100000,1995年度,36203,徳島県 小松島市,1810
1995100000,1995年度,36204,徳島県 阿南市,6060
1995100000,1995年度,36205,徳島県 吉野川市,2153
1995100000,1995年度,36206,徳島県 阿波市,4283
1995100000,1995年度,36207,徳島県 美馬市,2668
1995100000,1995年度,36208,徳島県 三好市,1991
1995100000,1995年度,36301,徳島県 勝浦町,1100
1995100000,1995年度,36302,徳島県 上勝町,272
1995100000,1995年度,36321,徳島県 佐那河内村,601
1995100000,1995年度,36341,徳島県 石井町,1350
1995100000,1995年度,36342,徳島県 神山町,780
1995100000,1995年度,36368,徳島県 那賀町,900
1995100000,1995年度,36383,徳島県 牟岐町,225
1995100000,1995年度,36387,徳島県 美波町,495
1995100000,1995年度,36388,徳島県 海陽町,920
1995100000,1995年度,36401,徳島県 松茂町,349
1995100000,1995年度,36402,徳島県 北島町,276
1995100000,1995年度,36403,徳島県 藍住町,690
1995100000,1995年度,36404,徳島県 板野町,856
1995100000,1995年度,36405,徳島県 上板町,1070
1995100000,1995年度,36468,徳島県 つるぎ町,873
1995100000,1995年度,36489,徳島県 東みよし町,1070
1995100000,1995年度,37201,香川県 高松市,7994
1995100000,1995年度,37202,香川県 丸亀市,3302
1995100000,1995年度,37203,香川県 坂出市,1820
1995100000,1995年度,37204,香川県 善通寺市,1440
1995100000,1995年度,37205,香川県 観音寺市,3330
1995100000,1995年度,37206,香川県 さぬき市,2925
1995100000,1995年度,37207,香川県 東かがわ市,1813
1995100000,1995年度,37208,香川県 三豊市,6140
1995100000,1995年度,37322,香川県 土庄町,557
1995100000,1995年度,37324,香川県 小豆島町,380
1995100000,1995年度,37341,香川県 三木町,1800
1995100000,1995年度,37364,香川県 直島町,16
1995100000,1995年度,37386,香川県 宇多津町,122
1995100000,1995年度,37387,香川県 綾川町,2370
1995100000,1995年度,37403,香川県 琴平町,275
1995100000,1995年度,37404,香川県 多度津町,669
1995100000,1995年度,37406,香川県 まんのう町,2603
1995100000,1995年度,38201,愛媛県 松山市,9300
1995100000,1995年度,38202,愛媛県 今治市,7265
1995100000,1995年度,38203,愛媛県 宇和島市,6406
1995100000,1995年度,38204,愛媛県 八幡浜市,3189
1995100000,1995年度,38205,愛媛県 新居浜市,1332
1995100000,1995年度,38206,愛媛県 西条市,7210
1995100000,1995年度,38207,愛媛県 大洲市,4715
1995100000,1995年度,38210,愛媛県 伊予市,3393
1995100000,1995年度,38213,愛媛県 四国中央市,2967
1995100000,1995年度,38214,愛媛県 西予市,6509
1995100000,1995年度,38215,愛媛県 東温市,1803
1995100000,1995年度,38356,愛媛県 上島町,585
1995100000,1995年度,38386,愛媛県 久万高原町,1567
1995100000,1995年度,38401,愛媛県 松前町,1020
1995100000,1995年度,38402,愛媛県 砥部町,1468
1995100000,1995年度,38422,愛媛県 内子町,2462
1995100000,1995年度,38442,愛媛県 伊方町,2186
1995100000,1995年度,38484,愛媛県 松野町,708
1995100000,1995年度,38488,愛媛県 鬼北町,1636
1995100000,1995年度,38506,愛媛県 愛南町,1871
1995100000,1995年度,39201,高知県 高知市,3207
1995100000,1995年度,39202,高知県 室戸市,883
1995100000,1995年度,39203,高知県 安芸市,1190
1995100000,1995年度,39204,高知県 南国市,3050
1995100000,1995年度,39205,高知県 土佐市,1830
1995100000,1995年度,39206,高知県 須崎市,1060
1995100000,1995年度,39208,高知県 宿毛市,1470
1995100000,1995年度,39209,高知県 土佐清水市,786
1995100000,1995年度,39210,高知県 四万十市,2627
1995100000,1995年度,39211,高知県 香南市,2364
1995100000,1995年度,39212,高知県 香美市,2016
1995100000,1995年度,39301,高知県 東洋町,221
1995100000,1995年度,39302,高知県 奈半利町,189
1995100000,1995年度,39303,高知県 田野町,147
1995100000,1995年度,39304,高知県 安田町,316
1995100000,1995年度,39305,高知県 北川村,237
1995100000,1995年度,39306,高知県 馬路村,65
1995100000,1995年度,39307,高知県 芸西村,370
1995100000,1995年度,39341,高知県 本山町,340
1995100000,1995年度,39344,高知県 大豊町,536
1995100000,1995年度,39363,高知県 土佐町,625
1995100000,1995年度,39364,高知県 大川村,70
1995100000,1995年度,39386,高知県 いの町,942
1995100000,1995年度,39387,高知県 仁淀川町,646
1995100000,1995年度,39401,高知県 中土佐町,637
1995100000,1995年度,39402,高知県 佐川町,1210
1995100000,1995年度,39403,高知県 越知町,477
1995100000,1995年度,39405,高知県 檮原町,396
1995100000,1995年度,39410,高知県 日高村,414
1995100000,1995年度,39411,高知県 津野町,535
1995100000,1995年度,39412,高知県 四万十町,3042
