IDUSE	SIZE	SEXA	DOBYEAR	AGEB	MARC	DATE	MONTH	DAY	DATEB	MONTHB	DAYB	XJOB1WK	XJOBHWK	SZSJBHWK	TPJB	TPJBS	TPJOBP	TPJBSE	DOCMT	SZCMTHR	SZCMTMIN	SZCMTTL	TP4WPLA	XXWPL	XXJOB	XXJE08	XJOBDWK	XJBSCH	XJOBYR	USFLSKL	SZTTLSTA	JOINUNI	ST5JOB	WLKEEPJA	OP4UNEMP	OP3NEWJB	TP5UNEMP	XWORK	AGESTPWK	XXSTPJB	TPLSTJB	TPLSTJBS	TPLSTJBP	XXLSTJB	XXLJE08	SZSTFLS	DOLOOKJB	XNUMCOWK	DOMARRY	WNTMRY	WNTMRYAG	SSJB1WK	SSTPUNEM	SSJBHRWK	SSSJBHWK	SSTPJB	SSTPJBS	SSTPJOBP	SSTPJBSE	SSXXHQX	SSXXJOB	SSXXJE08	SSJBDWK	SSXJBSCH	SSSZWKYR	SSSZSTFA	SPAGEX	SPLVTG	PPLV4G	MMLV4G	PPAGE	MMAGE	PPMG	MMMG	PPJOB	MMJOB	CCNUMTTL	CC01SEX	CC02SEX	CC03SEX	CC04SEX	CC05SEX	CC06SEX	CC01LV4G	CC02LV4G	CC03LV4G	CC04LV4G	CC05LV4G	CC06LV4G	CC01AGE	CC02AGE	CC03AGE	CC04AGE	CC05AGE	CC06AGE	CC01MG	CC02MG	CC03MG	CC04MG	CC05MG	CC06MG	CC01JOB	CC02JOB	CC03JOB	CC04JOB	CC05JOB	CC06JOB	SZFFOTHR	FFH01REL	FFH02REL	FFH03REL	FFH04REL	FFH05REL	FFH06REL	FFH07REL	FFH01SEX	FFH02SEX	FFH03SEX	FFH04SEX	FFH05SEX	FFH06SEX	FFH07SEX	FFH01AGE	FFH02AGE	FFH03AGE	FFH04AGE	FFH05AGE	FFH06AGE	FFH07AGE	SZFFONLY	SZFFTTL	FFHEAD	SZFFOUT	FFO01REL	FFO02REL	FFO03REL	FFO04REL	FFO05REL	FFO01WHY	FFO02WHY	FFO03WHY	FFO04WHY	FFO05WHY	INCSELF	INCSP	INCPAR	INCFAM	INCPEN	INCUEB	INCSAVE	INCSOC	INCIRR	INCRENT	INCINVST	INCOTHER	INCNOKN	INCMAIN	OP10LVL	SIZEHMT	OWNHOUSE	SZHSINCM	SZINCOMA	SZINCOMX	SSSZINCA	SSSZINCM	XNUMBROE	XNUMSISE	XNUMBROY	XNUMSISY	XSSNBROE	XSSNSISE	XSSNBROY	XSSNSISY	TP5LOC15	REMOTE15	CTVW20	TP5LOC20	PPJB15	PPJBT15S	PPJBT15P	PPJBXX15	PPJXXE08	PPJBSZ15	MMJBTP15	XXLSTSCH	SSLSTSCH	PPLSTSCH	MMLSTSCH	DOLSTSCH	XGRADE	XSPSCH	XXSPSTDY	DOSPSUSC	WHNSPSCH	USFLSPS	XHSSUB	XHSRATE	XUPUBLIC	XXSCHDPT	USFLLSTS	SSDOLSTS	SSXGRADE	PSPSCH	XGETJOB	TP1STJB	TP1STJBS	TPFSTJBP	XXFSTJB	SZSTFFST	XMARRY	NUMMARRY	AGE1MG	AGE2MG	AGE3MG	AGE4MG	COOP	USTAND	AREA	TPHOUSE	AUTOLOCK	PROC	DURATION	HRTV	FQ5READ	FQ5NEWSP	FQ6NWSIN	FQSPORT	FQ7FFDNR	FQ7FRSEE	FQ7CKDNR	FQ7WASH	FQ7SHOP	FQ7CLEAN	FQ7GARB	TRNBIKE	TRNMTRBK	TRNTRAIN	TRNBUS	TRNMCAR	TRNFCAR	TRNTAXI	TRNOTHER	TRNWALK	FQRACE	FQPACHI	XGMBLLIE	XGMBLBET	OP5HLTHZ	DOSMOKEX	XQTSMOKE	DO7DRINK	ST5AREAY	ST5LEISY	ST5LIFEY	ST5ECNY	ST5FRIY	ST5HLTHY	ST5SSREL	OP5HAPPZ	NOFUTR	NOGOAL	SFMHPEAC	SFMHENGY	SFMHDPRS	XLIVEYR	DOECSLP	DOECMNP	DOECWC	DOECLMC	DOECNONE	FQ4DENKI	FQ4ELC	WLLIVE	AXCONTCM	OP5FFINX	OPFFIX15	OP5SCHPF	OP5LEVK	AXECNSF	XSCYP	XSCYPPA	XSCYPSP	XSCYPCC	XSCYPFM	XSCYPSV	XSCYPCW	XSCYPFA	XSCYPST	SZHSASST	SZHSDEBT	CRNDFF	CRGIVFF	MARRYZ	SS5HLTHZ	SSFQ7CK	SSFQ7WSH	SSFQ7SHP	SSFQ7CLN	SSFQ7GRB	RR6ACCT	Q5GVEQAA	XX8PLPTY	APPCCNUM	APPCCNMX	APPCCSXB	OP2GNR	Q4DIVOK	Q4WWJBIA	Q4WNMGA	Q4MNCOOK	Q4WWHHX	Q4MNMGA	Q4JBMMCC	Q4NOCCMG	Q4WWHPHH	QFNRINCR	OPFNWFC	OPFNWCN	OPFNWAG	OPFNWCR	OPFNWPR	OP4FNECN	OP4FNEMP	OP4FNCLT	OP4FNSFE	OP4PENSN	OPNBMTCN	OPNBASS	OPCASINO	OP7CNSTX	OPINCDIF	OP7CMTRA	XINHRGRV	WLMNGGRV	OP4NAME	AGERETR	OP7STBSN	OVEREDUC	DOUSESKL	XJOBW	XJOBOW	XJOBNO	OP5WJOB	OP5WINC	OP5WPROM	OP5WJBSC	OP5UNION	OP4FRPSN	OP4FRFCR	OP4FRCRS	OP4TRUST	OP7GDEVO	TR3CORPZ	TR3RLGPZ	TR3SCHLZ	TR3BCRAZ	TR3UNNZ	TR3NWSPZ	TR3HSPLZ	TR3TVZ	TR3SPCAZ	TR3ACDAZ	TR3CGMNZ	TR3CITYZ	TR3DEFZ	TR3COPZ	TR3FINZ	MEMPLTGP	MEMIND	MEMVLNTR	MEMCIVIL	MEMRL	MEMSPORT	MEMHOBBY	MEMCOOP	DORL	XXRL	DO3PIOUS	DISQUAKE	DISTSNM	DISFLOOD	DISTSNOW	DISVOLC	DISLAND	DISNUC	AXDIS	OPNUCPOL	AXFDRAD	COMMDIS	ENHMAP	ENHMWP	ENHMSP	ENHMAGNG	ENHMSHOP	ENHMEMP	ENHMDCRM	ENHMDEPP	ENHMTRNS	ENHMDSLD	ENHMANML	ENHMD	DOWORK	SZNRWRKR	SZFWRKR	CLLGFRGN	OP5CPDCS	OP5FMCMP	OP5FMMTR	OP5SENIR	OP5MNPWR	OP5FMMGR	FQ5JBIF	FQ5FLIF	HDFMCARE	HDHOBBY	HDSICK	WRKSECUR	WRKHIPAY	WRKPROMO	WRKFREE	WRKVLM	WRKRWRD	WRKFAMIL	WRKABLTY	WRKSOCTY	WRKSHARE	WRKPRIDE	WEIGHT
1662	3	2	1972	42	1	307	3	7	321	3	21	1	48	0	4	8	8	8	3	88	888	8888	2	50	559	4311	6	48	20	1	2	3	2	3	4	4	8	8	888	88	8	8	8	998	88888	8	2	3	1	8	888	1	8	48	0	3	8	8	1	50	559	4311	7	70	7	2	38	1	2	2	76	70	1	1	2	2	2	1	2	8	8	8	8	1	1	8	8	8	8	6	3	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	3	4	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	4	4	1	8	4	4	7	7	0	2	0	0	0	1	0	0	4	1	1	8	3	8	8	680	7126	2	7	9	9	8	8	1	88	2	88	8	8	8	3	6	8	888	1	1	88	2	1	1	1	1	633	6	1	1	35	888	888	888	1	1	5	1	8	1	20	1	0	5	2	5	1	7	1	1	3	2	2	0	0	0	0	1	0	0	0	0	1	1	2	2	1	1	2	1	2	4	3	5	4	1	5	3	3	3	2	3	4	1	0	1	0	0	0	2	3	1	2	4	4	2	4	2	1	0	1	0	0	0	0	0	0	2	2	2	8	1	3	7	7	7	7	7	4	3	5	5	5	2	1	2	3	4	2	3	3	3	3	3	2	2	2	2	2	1	3	3	3	3	4	1	2	1	3	1	5	2	2	4	6	1	1	1	1	0	0	3	4	4	3	2	1	2	1	3	5	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	1	99	9	1	2	3	4	2	3	4	2	2	1	5	1	2	3	2	3	2	3	2	3	2	3	2	1	3	3	2	3	3	3	4	4	4	2	2	2	3	2	3	4	2	3	2	2	4	3	2	2	2	46113
1665	3	2	1973	41	1	301	3	1	301	3	1	1	50	0	1	1	2	8	1	0	30	30	3	140	538	2635	5	43	7	1	6	3	3	2	2	2	8	8	888	88	8	8	8	998	88888	8	2	5	1	8	888	1	8	60	0	1	1	1	8	60	633	8211	6	52	8	13	38	1	2	2	73	71	1	1	2	2	2	1	2	8	8	8	8	1	1	8	8	8	8	11	7	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	3	4	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	11	7	7	8	8	0	1	0	0	1	0	0	0	3	1	1	8	3	8	8	632	7212	2	8	9	12	8	8	1	88	1	25	1	2	1	5	5	8	888	2	1	88	2	1	1	1	9	578	6	1	1	29	888	888	888	1	1	5	1	8	1	25	3	0	5	1	5	1	5	1	1	1	1	2	0	0	0	0	1	1	0	0	0	1	1	2	2	4	2	8	2	3	2	3	3	2	3	3	2	4	3	3	3	3	1	1	1	1	1	0	2	2	1	3	3	4	1	3	2	1	0	0	0	0	1	0	0	0	2	1	1	2	1	2	5	1	2	1	5	1	2	8	3	888	2	1	3	2	4	1	2	4	4	2	2	1	2	2	2	2	1	2	3	2	2	1	2	2	1	3	3	3	2	1	9	3	5	1	3	1	1	0	4	3	4	3	3	1	2	2	2	4	3	3	2	3	3	2	2	2	2	2	3	3	3	3	3	2	2	2	2	2	2	1	1	3	88	8	3	3	4	4	4	4	4	2	4	3	3	3	3	3	1	1	1	2	1	1	2	3	3	1	2	4	2	2	2	3	4	1	4	1	3	3	4	3	2	4	4	4	4	2	4	3	2	2	4	46113
1635	3	1	1933	81	1	228	2	28	228	2	28	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	64	1	1	1	1	682	9312	2	2	3	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	79	1	4	4	888	888	8	8	8	8	3	1	1	1	8	8	8	2	3	3	8	8	8	51	49	47	888	888	888	1	1	1	8	8	8	1	1	1	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	5	1	7	6	23	2	23	0	0	3	1	0	0	3	1	4	1	1	8	3	8	8	599	6111	9	7	9	8	1	1	1	88	2	88	8	8	8	4	5	8	888	1	1	88	2	2	1	1	9	593	12	1	1	29	888	888	888	1	1	5	1	8	1	25	6	0	1	6	5	1	5	7	7	3	7	7	0	0	0	0	1	0	0	0	0	1	1	2	2	2	2	8	1	1	2	1	3	2	1	1	2	5	5	2	3	4	1	0	0	1	0	0	2	2	1	4	3	3	3	3	3	2	8	8	8	8	8	8	8	8	15	9	2	8	1	2	1	2	2	1	3	1	2	8	3	888	1	1	4	4	2	2	1	1	1	4	1	2	2	2	2	2	2	3	4	4	4	2	1	1	5	3	4	1	1	1	1	5	6	1	1	0	0	1	2	2	2	2	3	3	3	3	2	6	4	2	1	4	4	1	1	2	4	4	4	4	1	1	1	2	2	2	2	2	2	2	2	1	14	3	3	3	4	4	4	4	4	4	4	4	6	4	4	4	1	2	2	4	3	2	3	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	55943
476	3	1	1982	32	1	307	3	7	314	3	14	1	30	0	1	1	1	8	1	0	6	6	3	60	665	7313	5	40	7	1	13	3	3	2	4	2	8	8	888	88	8	8	8	998	88888	8	2	5	1	8	888	1	8	32	0	1	1	1	8	80	559	4311	5	32	7	13	31	1	2	2	61	63	1	1	1	1	2	1	1	8	8	8	8	1	1	8	8	8	8	3	2	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	2	42	43	88	88	88	88	88	1	2	8	8	8	8	8	62	62	888	888	888	888	888	5	6	42	0	88	88	88	88	88	8	8	8	8	8	1	1	1	0	0	0	0	0	0	0	0	0	0	3	8	3	1	21	7	7	21	21	2	0	1	0	0	1	0	0	2	2	1	8	1	1	7	684	3123	7	2	9	9	9	8	1	88	2	88	8	8	8	4	3	8	888	4	1	88	2	1	1	1	1	503	3	1	1	29	888	888	888	1	1	5	1	8	1	20	2	0	3	4	3	1	5	6	7	7	5	5	0	0	0	0	1	1	0	0	0	1	3	2	2	2	3	8	2	3	3	3	3	3	2	3	3	3	3	5	5	1	4	1	1	1	0	0	2	3	2	1	1	9	2	5	3	2	8	8	8	8	8	8	8	8	15	1	2	8	1	2	1	1	1	1	2	1	1	8	3	888	2	1	1	2	4	2	3	4	4	4	4	1	1	1	1	1	1	4	4	4	3	3	3	3	2	5	1	3	2	1	3	5	4	3	2	0	1	0	3	3	3	3	3	1	1	1	2	9	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	3	88	8	1	1	4	4	4	4	4	3	2	3	4	1	4	4	1	3	1	3	1	3	3	4	4	1	4	1	2	2	3	3	1	3	5	3	3	3	4	1	3	5	5	5	5	2	3	3	5	3	3	60383
420	2	1	1940	74	1	322	3	22	324	3	24	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	65	1	1	1	4	558	3315	6	2	2	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	69	1	4	3	888	93	8	3	8	2	2	1	2	8	8	8	8	3	2	8	8	8	8	48	46	888	888	888	888	1	1	8	8	8	8	1	1	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	1	6	3	1	8	7	23	3	23	0	0	1	2	0	3	0	0	3	1	3	3	3	8	8	599	6111	2	7	9	9	2	2	1	88	2	88	8	8	8	4	5	8	888	1	1	88	2	1	1	2	8	554	12	1	1	25	888	888	888	1	1	4	1	8	1	20	3	4	4	1	1	1	5	5	7	3	3	7	0	0	0	0	1	0	0	0	0	1	1	2	2	3	3	8	5	1	1	1	3	3	3	3	3	3	3	3	3	3	6	1	1	0	1	0	1	2	1	3	2	2	3	3	2	2	8	8	8	8	8	8	8	8	8	1	2	8	1	1	1	1	2	3	2	1	1	2	3	888	1	1	3	2	2	2	3	2	1	3	3	2	2	2	2	1	2	2	3	2	3	3	3	2	2	5	2	1	2	2	1	5	4	1	1	1	0	0	2	3	4	3	2	1	1	1	2	5	2	3	2	2	2	3	2	3	2	3	3	3	3	2	2	2	1	2	2	2	2	2	1	3	88	8	1	4	4	4	4	4	4	2	4	3	2	3	3	3	2	3	2	3	3	2	2	3	1	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	44667
1891	2	2	1947	67	4	324	3	24	324	3	24	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	60	1	1	1	3	554	4110	6	2	3	4	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	1	888	86	8	3	8	2	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	3	1	7	7	23	22	22	0	0	1	1	888	888	888	888	2	2	3	1	3	8	8	599	6111	2	7	11	15	2	2	1	88	2	88	8	8	8	5	3	3	209	1	8	88	8	1	1	1	1	554	12	2	88	888	888	888	888	1	1	4	1	8	2	15	8	1	1	4	1	1	4	1	1	1	2	2	0	0	0	0	1	0	0	0	0	1	1	2	2	1	3	8	7	1	1	1	2	1	1	6	1	4	4	1	2	5	7	0	0	0	0	1	2	2	1	4	3	2	4	3	2	2	8	8	8	8	8	8	8	8	15	1	2	8	2	8	8	8	8	8	8	8	2	5	3	888	2	2	3	3	2	2	3	2	3	4	3	2	2	1	1	3	2	3	3	1	2	3	1	2	1	4	2	1	1	1	3	5	4	1	1	0	0	1	2	4	3	3	2	2	1	1	2	6	2	3	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	3	88	8	2	4	4	4	3	3	3	2	4	1	2	4	3	4	2	3	3	3	4	3	2	3	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	47477
189	2	1	1951	63	1	322	3	22	328	3	28	1	40	5	1	1	5	8	1	0	5	5	1	150	523	2330	5	38	41	1	12	3	1	1	4	3	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	3	2	888	888	8	8	8	8	998	998	88888	88	888	888	88	62	1	4	3	888	86	8	3	8	2	3	1	2	2	8	8	8	1	2	3	8	8	8	33	32	21	888	888	888	4	1	4	8	8	8	1	1	2	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	0	1	22	88	88	88	88	4	8	8	8	8	1	1	0	0	1	0	1	0	0	0	1	0	0	1	4	3	1	10	8	8	2	23	0	0	1	1	0	0	1	1	2	2	3	1	1	1	7	999	99999	6	1	12	12	9	3	1	88	2	88	8	8	8	1	1	1	380	1	1	88	2	2	1	1	1	523	12	1	2	28	42	888	888	1	1	4	1	8	1	20	3	2	1	5	2	1	4	4	3	3	5	2	1	0	0	0	1	1	1	0	0	1	1	2	2	3	2	8	1	2	2	2	3	3	2	1	2	5	5	1	2	5	7	0	1	1	1	0	1	2	1	4	3	3	4	2	2	2	8	8	8	8	8	8	8	8	5	5	1	2	1	2	1	1	2	2	3	1	2	8	3	888	2	2	2	4	4	2	4	4	4	1	4	1	2	2	1	1	2	2	3	3	3	3	3	3	2	4	1	1	2	2	4	5	2	1	1	1	0	0	4	4	4	3	2	2	1	1	2	5	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	2	2	1	2	2	3	88	8	1	3	2	4	2	3	4	3	5	2	2	4	4	4	2	4	4	4	4	4	4	4	4	1	1	2	1	4	5	2	2	4	2	4	4	2	3	2	2	2	2	4	4	2	2	2	2	4	2	42163
1873	2	1	1934	80	1	323	3	23	324	3	24	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	68	1	2	8	8	573	3322	2	2	3	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	73	1	4	4	888	888	8	8	8	8	3	1	2	2	8	8	8	3	2	2	8	8	8	50	48	47	888	888	888	1	4	1	8	8	8	1	1	1	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	1	5	3	1	8	7	23	3	23	2	1	0	2	0	0	2	1	2	2	3	1	7	8	8	998	88888	8	3	9	8	2	2	1	88	2	88	8	8	8	2	5	8	888	2	1	88	1	1	1	1	1	682	12	1	1	30	888	888	888	2	2	4	1	8	1	20	3	0	1	6	5	1	6	7	7	7	7	7	0	0	0	0	0	1	1	0	0	1	1	2	2	4	3	8	1	2	2	2	2	3	4	2	3	5	5	2	4	4	7	0	0	0	0	1	3	2	1	3	3	2	4	3	4	2	8	8	8	8	8	8	8	8	15	1	2	8	1	2	1	1	2	2	2	1	1	1	3	888	2	1	4	2	2	2	2	2	3	4	3	2	3	3	3	3	3	4	1	4	1	2	4	3	1	5	1	1	3	8	1	5	6	1	1	0	0	1	4	4	4	4	4	3	3	3	3	6	2	3	2	2	4	1	1	1	1	4	3	3	4	2	2	2	2	2	2	2	2	2	2	3	88	8	3	4	4	4	4	3	4	3	4	4	2	3	3	3	3	3	3	3	3	3	3	3	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	55943
850	2	1	1980	34	1	328	3	28	328	3	28	1	50	0	3	8	8	2	1	0	15	15	2	92	566	5221	6	50	8	2	1	3	2	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	3	1	8	888	2	8	40	0	1	1	1	8	140	516	3211	5	40	7	6	34	1	2	2	65	66	1	1	1	1	2	1	1	8	8	8	8	1	1	8	8	8	8	6	0	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	3	4	0	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	1	5	3	1	10	8	8	7	7	0	1	0	0	0	1	0	0	2	2	3	2	3	8	8	566	5221	1	2	9	12	8	9	1	88	2	88	8	8	8	2	5	8	888	2	1	88	2	1	1	1	1	635	5	1	1	27	888	888	888	1	1	4	1	8	2	20	3	1	5	3	4	1	5	7	1	4	4	2	0	0	0	0	1	0	0	0	0	1	1	2	2	4	2	8	1	3	3	1	2	1	4	1	1	5	5	3	2	3	2	0	0	0	1	0	2	2	2	2	3	2	1	3	2	1	0	0	0	0	0	0	1	0	15	3	2	8	1	3	1	1	3	1	4	1	2	9	2	888	1	2	3	3	2	2	2	2	3	4	3	1	2	2	2	2	2	2	3	2	3	2	3	3	1	2	3	3	3	8	1	3	1	2	2	0	0	1	2	2	2	2	3	1	2	1	2	5	4	4	4	4	4	2	2	4	2	1	4	4	2	4	4	2	2	2	2	2	2	2	2	3	88	8	3	4	4	4	3	3	4	3	4	2	4	3	3	3	2	3	3	3	3	3	3	3	4	1	1	1	2	2	3	2	5	5	3	3	3	3	3	3	3	3	2	1	1	1	2	2	2	5	1	60383
835	2	2	1984	30	1	322	3	22	329	3	29	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	26	12	1	2	8	554	4413	2	2	3	1	8	888	1	8	36	0	1	1	1	8	60	670	3118	4	40	2	6	31	1	2	2	67	61	1	1	1	1	2	1	1	8	8	8	8	1	1	8	8	8	8	4	2	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	3	4	1	0	88	88	88	88	88	8	8	8	8	8	0	1	0	0	0	0	0	1	0	0	0	0	0	2	5	3	1	8	1	23	8	8	1	1	0	0	1	1	0	0	2	2	1	8	3	8	8	574	3321	2	8	10	10	11	8	1	88	2	88	8	8	8	7	8	1	105	4	1	88	2	1	1	1	1	503	9	1	1	23	888	888	888	1	1	4	1	8	1	20	1	0	5	1	5	1	7	1	1	2	2	7	0	0	0	0	1	1	0	0	0	1	1	2	2	1	3	8	6	1	3	2	1	3	1	2	2	5	4	3	3	4	6	0	0	0	0	1	1	1	1	4	3	4	4	3	4	2	8	8	8	8	8	8	8	8	3	1	2	8	1	2	7	7	7	3	2	1	3	1	2	888	1	1	3	3	3	2	2	3	2	2	3	2	2	2	2	2	2	2	3	2	1	3	2	3	2	5	3	6	3	8	3	5	5	3	3	0	0	1	4	3	4	2	2	3	3	3	3	4	2	3	2	2	2	2	2	2	2	2	3	3	1	2	2	2	2	2	2	2	2	2	1	3	88	8	1	4	4	4	4	3	4	3	3	1	2	4	4	4	2	3	3	4	3	3	3	3	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	43601
1139	2	1	1961	53	1	322	3	22	329	3	29	1	50	0	1	1	4	8	1	0	20	20	3	60	503	2152	5	40	31	1	9	3	1	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	1	8	40	0	3	8	8	1	92	566	5221	6	40	11	2	49	1	3	3	84	80	1	1	2	2	2	1	2	8	8	8	8	3	1	8	8	8	8	21	17	888	888	888	888	4	4	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	0	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	1	4	3	1	13	11	11	7	7	1	0	0	0	0	1	0	0	2	2	3	1	1	1	5	528	2641	3	2	13	11	13	9	1	88	2	88	8	8	8	1	1	3	411	2	1	88	2	1	1	1	1	503	11	1	1	29	888	888	888	1	1	4	1	8	1	20	3	1	2	3	3	1	4	3	3	3	3	4	0	0	0	0	1	0	0	0	0	1	1	2	2	1	3	8	3	4	4	4	3	3	4	4	4	4	4	2	2	5	7	0	0	0	0	1	2	2	1	2	4	4	4	2	2	2	8	8	8	8	8	8	8	8	3	3	1	2	1	2	1	1	1	2	1	5	2	1	2	888	1	1	3	3	3	2	3	3	3	3	3	2	3	3	3	2	3	4	3	3	2	3	2	3	1	5	4	3	3	8	1	5	5	3	1	1	0	0	4	4	4	4	4	2	3	3	2	6	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	88	8	3	3	3	4	3	3	4	3	4	4	2	2	3	4	2	3	2	4	2	2	3	4	4	1	2	3	2	3	5	2	4	2	3	4	4	3	3	1	1	2	2	3	3	2	2	2	2	2	2	47981
1725	2	2	1979	35	1	323	3	23	324	3	24	1	50	10	4	8	8	8	2	88	888	8888	2	92	559	4311	7	56	7	2	4	3	3	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	3	1	8	888	1	8	50	20	3	8	8	1	92	566	5221	7	70	7	4	45	1	4	2	888	60	8	3	8	1	3	2	1	2	8	8	8	2	3	1	8	8	8	21	16	4	888	888	888	4	4	4	8	8	8	1	2	2	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	1	11	88	88	88	88	4	8	8	8	8	1	1	0	0	0	0	1	0	0	0	0	0	0	2	5	3	1	12	5	5	11	11	0	1	0	1	0	0	0	1	2	2	1	8	1	1	2	581	5120	5	5	11	9	11	11	1	88	2	88	8	8	8	5	3	3	211	3	1	88	2	1	1	1	1	569	4	1	1	27	888	888	888	1	1	4	1	8	1	20	5	2	2	2	5	1	4	1	1	2	1	2	0	0	0	0	1	0	0	0	0	1	1	2	2	1	1	2	1	3	3	2	3	2	2	3	3	3	3	3	2	4	5	0	0	0	0	1	1	2	2	3	4	3	3	2	2	1	0	1	0	0	0	0	0	0	15	1	2	8	1	3	7	7	3	7	3	6	3	8	2	888	2	1	2	3	3	1	4	3	4	2	3	1	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	1	3	8	3	8	2	3	1	0	0	1	4	4	4	4	3	2	2	2	2	6	2	3	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	88	8	3	4	4	4	4	3	3	3	3	2	4	3	3	3	1	3	1	2	2	2	3	3	3	1	4	2	2	4	1	2	5	2	2	3	3	3	4	3	3	3	5	2	3	3	2	3	2	2	3	43601
